"id","year","state_name","state_code","cause","cases","injured","died"
1330,"2020","Maharashtra","27","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1331,"2020","Maharashtra","27","Vehicles Parking At Road Shoulders",110.0,111.0,68.0
1332,"2020","Maharashtra","27","Weather Condition (Others Causes)",70.0,65.0,43.0
1333,"2020","Maharashtra","27","Weather Condition (Poor Visibility)",82.0,50.0,24.0
1334,"2020","Maharashtra","27","Weather Condition (Total)",152.0,115.0,67.0
1335,"2020","Manipur","14","Animal Crossing",0.0,0.0,0.0
1336,"2020","Manipur","14","Causes Not Known",18.0,18.0,10.0
1337,"2020","Manipur","14","Dangerous Or Careless Driving/ Over-Taking/Etc.",142.0,223.0,42.0
1338,"2020","Manipur","14","Defect In Mechanical Condition Of Motor Vehicle",70.0,114.0,23.0
1339,"2020","Manipur","14","Driving Under Influence Of Drug/Alcohol",11.0,18.0,2.0
1340,"2020","Manipur","14","Lack Of Road Infrastructure",10.0,18.0,0.0
1341,"2020","Manipur","14","Other Causes",0.0,0.0,0.0
1342,"2020","Manipur","14","Over Speeding",84.0,139.0,27.0
1343,"2020","Manipur","14","Physical Fatigue Of Drivers",3.0,8.0,0.0
1344,"2020","Manipur","14","Total Road Accidents",432.0,662.0,127.0
1345,"2020","Manipur","14","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1346,"2020","Manipur","14","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1347,"2020","Manipur","14","Weather Condition (Others Causes)",5.0,14.0,5.0
1348,"2020","Manipur","14","Weather Condition (Poor Visibility)",89.0,110.0,18.0
1349,"2020","Manipur","14","Weather Condition (Total)",94.0,124.0,23.0
1350,"2020","Meghalaya","17","Animal Crossing",0.0,0.0,0.0
1351,"2020","Meghalaya","17","Causes Not Known",1.0,0.0,1.0
1352,"2020","Meghalaya","17","Dangerous Or Careless Driving/ Over-Taking/Etc.",53.0,70.0,37.0
1353,"2020","Meghalaya","17","Defect In Mechanical Condition Of Motor Vehicle",19.0,9.0,7.0
1354,"2020","Meghalaya","17","Driving Under Influence Of Drug/Alcohol",24.0,21.0,10.0
1355,"2020","Meghalaya","17","Lack Of Road Infrastructure",2.0,1.0,1.0
1356,"2020","Meghalaya","17","Other Causes",16.0,8.0,16.0
1357,"2020","Meghalaya","17","Over Speeding",86.0,97.0,65.0
1358,"2020","Meghalaya","17","Physical Fatigue Of Drivers",1.0,2.0,0.0
1359,"2020","Meghalaya","17","Total Road Accidents",205.0,212.0,138.0
1360,"2020","Meghalaya","17","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1361,"2020","Meghalaya","17","Vehicles Parking At Road Shoulders",2.0,1.0,0.0
1362,"2020","Meghalaya","17","Weather Condition (Others Causes)",0.0,0.0,0.0
1363,"2020","Meghalaya","17","Weather Condition (Poor Visibility)",1.0,3.0,1.0
1364,"2020","Meghalaya","17","Weather Condition (Total)",1.0,3.0,1.0
1365,"2020","Mizoram","15","Animal Crossing",0.0,0.0,0.0
1366,"2020","Mizoram","15","Causes Not Known",0.0,0.0,0.0
1367,"2020","Mizoram","15","Dangerous Or Careless Driving/ Over-Taking/Etc.",15.0,31.0,14.0
1368,"2020","Mizoram","15","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1369,"2020","Mizoram","15","Driving Under Influence Of Drug/Alcohol",11.0,5.0,15.0
1370,"2020","Mizoram","15","Lack Of Road Infrastructure",0.0,0.0,0.0
1371,"2020","Mizoram","15","Other Causes",0.0,0.0,0.0
1372,"2020","Mizoram","15","Over Speeding",17.0,9.0,18.0
1373,"2020","Mizoram","15","Physical Fatigue Of Drivers",1.0,0.0,2.0
1374,"2020","Mizoram","15","Total Road Accidents",47.0,45.0,53.0
1375,"2020","Mizoram","15","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1376,"2020","Mizoram","15","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1377,"2020","Mizoram","15","Weather Condition (Others Causes)",2.0,0.0,3.0
1378,"2020","Mizoram","15","Weather Condition (Poor Visibility)",1.0,0.0,1.0
1379,"2020","Mizoram","15","Weather Condition (Total)",3.0,0.0,4.0
1380,"2020","Nagaland","13","Animal Crossing",0.0,0.0,0.0
1381,"2020","Nagaland","13","Causes Not Known",0.0,0.0,0.0
1382,"2020","Nagaland","13","Dangerous Or Careless Driving/ Over-Taking/Etc.",7.0,3.0,7.0
1383,"2020","Nagaland","13","Defect In Mechanical Condition Of Motor Vehicle",3.0,15.0,3.0
1384,"2020","Nagaland","13","Driving Under Influence Of Drug/Alcohol",2.0,1.0,1.0
1385,"2020","Nagaland","13","Lack Of Road Infrastructure",5.0,3.0,6.0
1386,"2020","Nagaland","13","Other Causes",0.0,0.0,0.0
1387,"2020","Nagaland","13","Over Speeding",10.0,8.0,10.0
1388,"2020","Nagaland","13","Physical Fatigue Of Drivers",0.0,0.0,0.0
1389,"2020","Nagaland","13","Total Road Accidents",27.0,30.0,27.0
1390,"2020","Nagaland","13","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1391,"2020","Nagaland","13","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1392,"2020","Nagaland","13","Weather Condition (Others Causes)",0.0,0.0,0.0
1393,"2020","Nagaland","13","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1394,"2020","Nagaland","13","Weather Condition (Total)",0.0,0.0,0.0
1395,"2020","Odisha","21","Animal Crossing",9.0,47.0,4.0
1396,"2020","Odisha","21","Causes Not Known",143.0,108.0,122.0
1397,"2020","Odisha","21","Dangerous Or Careless Driving/ Over-Taking/Etc.",905.0,891.0,416.0
1398,"2020","Odisha","21","Defect In Mechanical Condition Of Motor Vehicle",506.0,388.0,160.0
1399,"2020","Odisha","21","Driving Under Influence Of Drug/Alcohol",475.0,395.0,235.0
1400,"2020","Odisha","21","Lack Of Road Infrastructure",13.0,13.0,8.0
1401,"2020","Odisha","21","Other Causes",1203.0,1003.0,539.0
1402,"2020","Odisha","21","Over Speeding",6418.0,5865.0,3205.0
1403,"2020","Odisha","21","Physical Fatigue Of Drivers",0.0,0.0,0.0
1404,"2020","Odisha","21","Total Road Accidents",9817.0,8822.0,4738.0
1405,"2020","Odisha","21","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1406,"2020","Odisha","21","Vehicles Parking At Road Shoulders",2.0,1.0,0.0
1407,"2020","Odisha","21","Weather Condition (Others Causes)",71.0,69.0,28.0
1408,"2020","Odisha","21","Weather Condition (Poor Visibility)",72.0,42.0,21.0
1409,"2020","Odisha","21","Weather Condition (Total)",143.0,111.0,49.0
1410,"2020","Puducherry","34","Animal Crossing",0.0,0.0,0.0
1411,"2020","Puducherry","34","Causes Not Known",0.0,0.0,0.0
1412,"2020","Puducherry","34","Dangerous Or Careless Driving/ Over-Taking/Etc.",17.0,0.0,0.0
1413,"2020","Puducherry","34","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1414,"2020","Puducherry","34","Driving Under Influence Of Drug/Alcohol",13.0,15.0,2.0
1415,"2020","Puducherry","34","Lack Of Road Infrastructure",0.0,0.0,0.0
1416,"2020","Puducherry","34","Other Causes",158.0,392.0,67.0
1417,"2020","Puducherry","34","Over Speeding",781.0,612.0,76.0
1418,"2020","Puducherry","34","Physical Fatigue Of Drivers",0.0,0.0,0.0
1419,"2020","Puducherry","34","Total Road Accidents",969.0,1019.0,145.0
1420,"2020","Puducherry","34","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1421,"2020","Puducherry","34","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1422,"2020","Puducherry","34","Weather Condition (Others Causes)",0.0,0.0,0.0
1423,"2020","Puducherry","34","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1424,"2020","Puducherry","34","Weather Condition (Total)",0.0,0.0,0.0
1425,"2020","Punjab","3","Animal Crossing",208.0,63.0,214.0
1426,"2020","Punjab","3","Causes Not Known",5.0,0.0,5.0
1427,"2020","Punjab","3","Dangerous Or Careless Driving/ Over-Taking/Etc.",972.0,668.0,780.0
1428,"2020","Punjab","3","Defect In Mechanical Condition Of Motor Vehicle",108.0,70.0,74.0
1429,"2020","Punjab","3","Driving Under Influence Of Drug/Alcohol",229.0,140.0,131.0
1430,"2020","Punjab","3","Lack Of Road Infrastructure",63.0,30.0,36.0
1431,"2020","Punjab","3","Other Causes",190.0,94.0,158.0
1432,"2020","Punjab","3","Over Speeding",2597.0,1371.0,1963.0
1433,"2020","Punjab","3","Physical Fatigue Of Drivers",63.0,30.0,51.0
1434,"2020","Punjab","3","Total Road Accidents",5173.0,2881.0,3916.0
1435,"2020","Punjab","3","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1436,"2020","Punjab","3","Vehicles Parking At Road Shoulders",69.0,30.0,40.0
1437,"2020","Punjab","3","Weather Condition (Others Causes)",208.0,128.0,143.0
1438,"2020","Punjab","3","Weather Condition (Poor Visibility)",461.0,257.0,321.0
1439,"2020","Punjab","3","Weather Condition (Total)",669.0,385.0,464.0
1440,"2020","Rajasthan","8","Animal Crossing",165.0,151.0,102.0
1441,"2020","Rajasthan","8","Causes Not Known",406.0,354.0,211.0
1442,"2020","Rajasthan","8","Dangerous Or Careless Driving/ Over-Taking/Etc.",5769.0,5056.0,2740.0
1443,"2020","Rajasthan","8","Defect In Mechanical Condition Of Motor Vehicle",191.0,179.0,94.0
1444,"2020","Rajasthan","8","Driving Under Influence Of Drug/Alcohol",111.0,100.0,50.0
1445,"2020","Rajasthan","8","Lack Of Road Infrastructure",80.0,78.0,59.0
1446,"2020","Rajasthan","8","Other Causes",106.0,101.0,44.0
1447,"2020","Rajasthan","8","Over Speeding",11673.0,10152.0,5618.0
1448,"2020","Rajasthan","8","Physical Fatigue Of Drivers",252.0,223.0,119.0
1449,"2020","Rajasthan","8","Total Road Accidents",19121.0,16783.0,9252.0
1450,"2020","Rajasthan","8","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1451,"2020","Rajasthan","8","Vehicles Parking At Road Shoulders",157.0,148.0,84.0
1452,"2020","Rajasthan","8","Weather Condition (Others Causes)",106.0,101.0,60.0
1453,"2020","Rajasthan","8","Weather Condition (Poor Visibility)",105.0,140.0,71.0
1454,"2020","Rajasthan","8","Weather Condition (Total)",211.0,241.0,131.0
1455,"2020","Sikkim","11","Animal Crossing",0.0,0.0,0.0
1456,"2020","Sikkim","11","Causes Not Known",1.0,6.0,0.0
1457,"2020","Sikkim","11","Dangerous Or Careless Driving/ Over-Taking/Etc.",21.0,37.0,7.0
1458,"2020","Sikkim","11","Defect In Mechanical Condition Of Motor Vehicle",6.0,14.0,1.0
1459,"2020","Sikkim","11","Driving Under Influence Of Drug/Alcohol",6.0,24.0,4.0
1460,"2020","Sikkim","11","Lack Of Road Infrastructure",5.0,10.0,3.0
1461,"2020","Sikkim","11","Other Causes",11.0,15.0,3.0
1462,"2020","Sikkim","11","Over Speeding",51.0,81.0,22.0
1463,"2020","Sikkim","11","Physical Fatigue Of Drivers",2.0,2.0,1.0
1464,"2020","Sikkim","11","Total Road Accidents",108.0,196.0,42.0
1465,"2020","Sikkim","11","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1466,"2020","Sikkim","11","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1467,"2020","Sikkim","11","Weather Condition (Others Causes)",0.0,0.0,0.0
1468,"2020","Sikkim","11","Weather Condition (Poor Visibility)",5.0,7.0,1.0
1469,"2020","Sikkim","11","Weather Condition (Total)",5.0,7.0,1.0
1470,"2020","Tamil Nadu","33","Animal Crossing",581.0,971.0,195.0
1471,"2020","Tamil Nadu","33","Causes Not Known",530.0,326.0,60.0
1472,"2020","Tamil Nadu","33","Dangerous Or Careless Driving/ Over-Taking/Etc.",6103.0,7213.0,1318.0
1473,"2020","Tamil Nadu","33","Defect In Mechanical Condition Of Motor Vehicle",826.0,1081.0,66.0
1474,"2020","Tamil Nadu","33","Driving Under Influence Of Drug/Alcohol",794.0,970.0,283.0
1475,"2020","Tamil Nadu","33","Lack Of Road Infrastructure",450.0,383.0,19.0
1476,"2020","Tamil Nadu","33","Other Causes",1055.0,1037.0,178.0
1477,"2020","Tamil Nadu","33","Over Speeding",33449.0,36652.0,5585.0
1478,"2020","Tamil Nadu","33","Physical Fatigue Of Drivers",494.0,573.0,82.0
1479,"2020","Tamil Nadu","33","Total Road Accidents",45484.0,50551.0,8059.0
1480,"2020","Tamil Nadu","33","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1481,"2020","Tamil Nadu","33","Vehicles Parking At Road Shoulders",375.0,333.0,55.0
1482,"2020","Tamil Nadu","33","Weather Condition (Others Causes)",555.0,689.0,157.0
1483,"2020","Tamil Nadu","33","Weather Condition (Poor Visibility)",272.0,323.0,61.0
1484,"2020","Tamil Nadu","33","Weather Condition (Total)",827.0,1012.0,218.0
1485,"2020","Telangana","36","Animal Crossing",60.0,40.0,37.0
1486,"2020","Telangana","36","Causes Not Known",262.0,274.0,69.0
1487,"2020","Telangana","36","Dangerous Or Careless Driving/ Over-Taking/Etc.",1538.0,1635.0,637.0
1488,"2020","Telangana","36","Defect In Mechanical Condition Of Motor Vehicle",203.0,174.0,61.0
1489,"2020","Telangana","36","Driving Under Influence Of Drug/Alcohol",1328.0,1295.0,343.0
1490,"2020","Telangana","36","Lack Of Road Infrastructure",35.0,33.0,5.0
1491,"2020","Telangana","36","Other Causes",515.0,478.0,179.0
1492,"2020","Telangana","36","Over Speeding",14978.0,14456.0,5460.0
1493,"2020","Telangana","36","Physical Fatigue Of Drivers",26.0,28.0,6.0
1494,"2020","Telangana","36","Total Road Accidents",19152.0,18661.0,6862.0
1495,"2020","Telangana","36","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1496,"2020","Telangana","36","Vehicles Parking At Road Shoulders",169.0,194.0,48.0
1497,"2020","Telangana","36","Weather Condition (Others Causes)",36.0,35.0,32.0
1498,"2020","Telangana","36","Weather Condition (Poor Visibility)",22.0,19.0,5.0
1499,"2020","Telangana","36","Weather Condition (Total)",58.0,54.0,37.0
1500,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Animal Crossing",0.0,0.0,0.0
1501,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Causes Not Known",0.0,0.0,0.0
1502,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Dangerous Or Careless Driving/ Over-Taking/Etc.",46.0,35.0,25.0
1503,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Defect In Mechanical Condition Of Motor Vehicle",1.0,2.0,0.0
1504,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Driving Under Influence Of Drug/Alcohol",2.0,2.0,0.0
1505,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Lack Of Road Infrastructure",0.0,0.0,0.0
1506,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Other Causes",0.0,0.0,0.0
1507,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Over Speeding",49.0,80.0,39.0
1508,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Physical Fatigue Of Drivers",0.0,0.0,0.0
1509,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Total Road Accidents",98.0,119.0,64.0
1510,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1511,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1512,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Weather Condition (Others Causes)",0.0,0.0,0.0
1513,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1514,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Weather Condition (Total)",0.0,0.0,0.0
1515,"2020","Tripura","16","Animal Crossing",0.0,0.0,0.0
1516,"2020","Tripura","16","Causes Not Known",0.0,0.0,0.0
1517,"2020","Tripura","16","Dangerous Or Careless Driving/ Over-Taking/Etc.",49.0,56.0,13.0
1518,"2020","Tripura","16","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1519,"2020","Tripura","16","Driving Under Influence Of Drug/Alcohol",3.0,6.0,0.0
1520,"2020","Tripura","16","Lack Of Road Infrastructure",0.0,0.0,0.0
1521,"2020","Tripura","16","Other Causes",3.0,4.0,1.0
1522,"2020","Tripura","16","Over Speeding",411.0,404.0,178.0
1523,"2020","Tripura","16","Physical Fatigue Of Drivers",0.0,0.0,0.0
1524,"2020","Tripura","16","Total Road Accidents",486.0,470.0,212.0
1525,"2020","Tripura","16","Unmanned Railway Crossing Accidents",20.0,0.0,20.0
1526,"2020","Tripura","16","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1527,"2020","Tripura","16","Weather Condition (Others Causes)",0.0,0.0,0.0
1528,"2020","Tripura","16","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1529,"2020","Tripura","16","Weather Condition (Total)",0.0,0.0,0.0
1530,"2020","Uttar Pradesh","9","Animal Crossing",719.0,533.0,576.0
1531,"2020","Uttar Pradesh","9","Causes Not Known",612.0,251.0,448.0
1532,"2020","Uttar Pradesh","9","Dangerous Or Careless Driving/ Over-Taking/Etc.",15600.0,8439.0,10171.0
1533,"2020","Uttar Pradesh","9","Defect In Mechanical Condition Of Motor Vehicle",268.0,166.0,229.0
1534,"2020","Uttar Pradesh","9","Driving Under Influence Of Drug/Alcohol",1039.0,624.0,541.0
1535,"2020","Uttar Pradesh","9","Lack Of Road Infrastructure",184.0,135.0,142.0
1536,"2020","Uttar Pradesh","9","Other Causes",1304.0,581.0,832.0
1537,"2020","Uttar Pradesh","9","Over Speeding",7638.0,4299.0,5264.0
1538,"2020","Uttar Pradesh","9","Physical Fatigue Of Drivers",159.0,120.0,104.0
1539,"2020","Uttar Pradesh","9","Total Road Accidents",28653.0,15982.0,19037.0
1540,"2020","Uttar Pradesh","9","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1541,"2020","Uttar Pradesh","9","Vehicles Parking At Road Shoulders",189.0,150.0,109.0
1542,"2020","Uttar Pradesh","9","Weather Condition (Others Causes)",332.0,249.0,235.0
1543,"2020","Uttar Pradesh","9","Weather Condition (Poor Visibility)",609.0,435.0,386.0
1544,"2020","Uttar Pradesh","9","Weather Condition (Total)",941.0,684.0,621.0
1545,"2020","Uttarakhand","5","Animal Crossing",7.0,7.0,0.0
1546,"2020","Uttarakhand","5","Causes Not Known",236.0,254.0,159.0
1547,"2020","Uttarakhand","5","Dangerous Or Careless Driving/ Over-Taking/Etc.",226.0,347.0,298.0
1548,"2020","Uttarakhand","5","Defect In Mechanical Condition Of Motor Vehicle",12.0,7.0,6.0
1549,"2020","Uttarakhand","5","Driving Under Influence Of Drug/Alcohol",10.0,4.0,5.0
1550,"2020","Uttarakhand","5","Lack Of Road Infrastructure",2.0,1.0,1.0
1551,"2020","Uttarakhand","5","Other Causes",0.0,0.0,0.0
1552,"2020","Uttarakhand","5","Over Speeding",527.0,226.0,210.0
1553,"2020","Uttarakhand","5","Physical Fatigue Of Drivers",18.0,10.0,8.0
1554,"2020","Uttarakhand","5","Total Road Accidents",1049.0,862.0,692.0
1555,"2020","Uttarakhand","5","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1556,"2020","Uttarakhand","5","Vehicles Parking At Road Shoulders",2.0,1.0,1.0
1557,"2020","Uttarakhand","5","Weather Condition (Others Causes)",2.0,1.0,1.0
1558,"2020","Uttarakhand","5","Weather Condition (Poor Visibility)",8.0,4.0,4.0
1559,"2020","Uttarakhand","5","Weather Condition (Total)",10.0,5.0,5.0
1560,"2020","West Bengal","19","Animal Crossing",66.0,46.0,25.0
1561,"2020","West Bengal","19","Causes Not Known",349.0,251.0,206.0
1562,"2020","West Bengal","19","Dangerous Or Careless Driving/ Over-Taking/Etc.",3458.0,3337.0,1333.0
1563,"2020","West Bengal","19","Defect In Mechanical Condition Of Motor Vehicle",519.0,444.0,332.0
1564,"2020","West Bengal","19","Driving Under Influence Of Drug/Alcohol",428.0,420.0,51.0
1565,"2020","West Bengal","19","Lack Of Road Infrastructure",192.0,122.0,76.0
1566,"2020","West Bengal","19","Other Causes",1591.0,1326.0,1130.0
1567,"2020","West Bengal","19","Over Speeding",3414.0,3083.0,1746.0
1568,"2020","West Bengal","19","Physical Fatigue Of Drivers",72.0,55.0,26.0
1569,"2020","West Bengal","19","Total Road Accidents",10820.0,9556.0,5148.0
1570,"2020","West Bengal","19","Unmanned Railway Crossing Accidents",1.0,0.0,1.0
1571,"2020","West Bengal","19","Vehicles Parking At Road Shoulders",121.0,79.0,41.0
1572,"2020","West Bengal","19","Weather Condition (Others Causes)",274.0,134.0,88.0
1573,"2020","West Bengal","19","Weather Condition (Poor Visibility)",359.0,259.0,117.0
1574,"2020","West Bengal","19","Weather Condition (Total)",633.0,393.0,205.0
1575,"2021","Andaman And Nicobar Islands","35","Animal Crossing",0.0,0.0,0.0
1576,"2021","Andaman And Nicobar Islands","35","Causes Not Known",0.0,0.0,0.0
1577,"2021","Andaman And Nicobar Islands","35","Dangerous Or Careless Driving/ Over-Taking/Etc.",69.0,65.0,15.0
1578,"2021","Andaman And Nicobar Islands","35","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1579,"2021","Andaman And Nicobar Islands","35","Driving Under Influence Of Drug/Alcohol",30.0,17.0,3.0
1580,"2021","Andaman And Nicobar Islands","35","Lack Of Road Infrastructure",0.0,0.0,0.0
1581,"2021","Andaman And Nicobar Islands","35","Other Causes",6.0,5.0,3.0
1582,"2021","Andaman And Nicobar Islands","35","Over Speeding",12.0,10.0,1.0
1583,"2021","Andaman And Nicobar Islands","35","Physical Fatigue Of Drivers",0.0,0.0,0.0
1584,"2021","Andaman And Nicobar Islands","35","Total Road Accidents",117.0,97.0,22.0
1585,"2021","Andaman And Nicobar Islands","35","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1586,"2021","Andaman And Nicobar Islands","35","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1587,"2021","Andaman And Nicobar Islands","35","Weather Condition (Others Causes)",0.0,0.0,0.0
1588,"2021","Andaman And Nicobar Islands","35","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1589,"2021","Andaman And Nicobar Islands","35","Weather Condition (Total)",0.0,0.0,0.0
1590,"2021","Andhra Pradesh","28","Animal Crossing",165.0,146.0,75.0
1591,"2021","Andhra Pradesh","28","Causes Not Known",121.0,119.0,32.0
1592,"2021","Andhra Pradesh","28","Dangerous Or Careless Driving/ Over-Taking/Etc.",2185.0,2271.0,755.0
1593,"2021","Andhra Pradesh","28","Defect In Mechanical Condition Of Motor Vehicle",7.0,18.0,7.0
1594,"2021","Andhra Pradesh","28","Driving Under Influence Of Drug/Alcohol",119.0,64.0,50.0
1595,"2021","Andhra Pradesh","28","Lack Of Road Infrastructure",39.0,52.0,15.0
1596,"2021","Andhra Pradesh","28","Other Causes",2129.0,1957.0,817.0
1597,"2021","Andhra Pradesh","28","Over Speeding",16631.0,16188.0,6371.0
1598,"2021","Andhra Pradesh","28","Physical Fatigue Of Drivers",22.0,37.0,9.0
1599,"2021","Andhra Pradesh","28","Total Road Accidents",21556.0,21040.0,8186.0
1600,"2021","Andhra Pradesh","28","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1601,"2021","Andhra Pradesh","28","Vehicles Parking At Road Shoulders",38.0,43.0,18.0
1602,"2021","Andhra Pradesh","28","Weather Condition (Others Causes)",57.0,79.0,25.0
1603,"2021","Andhra Pradesh","28","Weather Condition (Poor Visibility)",43.0,66.0,12.0
1604,"2021","Andhra Pradesh","28","Weather Condition (Total)",100.0,145.0,37.0
1605,"2021","Arunachal Pradesh","12","Animal Crossing",0.0,0.0,0.0
1606,"2021","Arunachal Pradesh","12","Causes Not Known",9.0,4.0,7.0
1607,"2021","Arunachal Pradesh","12","Dangerous Or Careless Driving/ Over-Taking/Etc.",65.0,59.0,40.0
1608,"2021","Arunachal Pradesh","12","Defect In Mechanical Condition Of Motor Vehicle",12.0,9.0,9.0
1609,"2021","Arunachal Pradesh","12","Driving Under Influence Of Drug/Alcohol",3.0,6.0,0.0
1610,"2021","Arunachal Pradesh","12","Lack Of Road Infrastructure",6.0,21.0,6.0
1611,"2021","Arunachal Pradesh","12","Other Causes",38.0,37.0,28.0
1612,"2021","Arunachal Pradesh","12","Over Speeding",120.0,127.0,74.0
1613,"2021","Arunachal Pradesh","12","Physical Fatigue Of Drivers",0.0,0.0,0.0
1614,"2021","Arunachal Pradesh","12","Total Road Accidents",261.0,266.0,173.0
1615,"2021","Arunachal Pradesh","12","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1616,"2021","Arunachal Pradesh","12","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1617,"2021","Arunachal Pradesh","12","Weather Condition (Others Causes)",3.0,1.0,4.0
1618,"2021","Arunachal Pradesh","12","Weather Condition (Poor Visibility)",5.0,2.0,5.0
1619,"2021","Arunachal Pradesh","12","Weather Condition (Total)",8.0,3.0,9.0
1620,"2021","Assam","18","Animal Crossing",50.0,44.0,20.0
1621,"2021","Assam","18","Causes Not Known",42.0,0.0,10.0
1622,"2021","Assam","18","Dangerous Or Careless Driving/ Over-Taking/Etc.",886.0,833.0,347.0
1623,"2021","Assam","18","Defect In Mechanical Condition Of Motor Vehicle",265.0,234.0,81.0
1624,"2021","Assam","18","Driving Under Influence Of Drug/Alcohol",288.0,201.0,154.0
1625,"2021","Assam","18","Lack Of Road Infrastructure",88.0,54.0,13.0
1626,"2021","Assam","18","Other Causes",89.0,95.0,21.0
1627,"2021","Assam","18","Over Speeding",4303.0,3237.0,1946.0
1628,"2021","Assam","18","Physical Fatigue Of Drivers",5.0,2.0,3.0
1629,"2021","Assam","18","Total Road Accidents",7069.0,5420.0,3014.0
1630,"2021","Assam","18","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1631,"2021","Assam","18","Vehicles Parking At Road Shoulders",135.0,111.0,45.0
1632,"2021","Assam","18","Weather Condition (Others Causes)",450.0,288.0,165.0
1633,"2021","Assam","18","Weather Condition (Poor Visibility)",468.0,321.0,209.0
1634,"2021","Assam","18","Weather Condition (Total)",918.0,609.0,374.0
1635,"2021","Bihar","10","Animal Crossing",196.0,208.0,144.0
1636,"2021","Bihar","10","Causes Not Known",20.0,12.0,22.0
1637,"2021","Bihar","10","Dangerous Or Careless Driving/ Over-Taking/Etc.",5039.0,4134.0,4071.0
1638,"2021","Bihar","10","Defect In Mechanical Condition Of Motor Vehicle",95.0,97.0,74.0
1639,"2021","Bihar","10","Driving Under Influence Of Drug/Alcohol",51.0,53.0,12.0
1640,"2021","Bihar","10","Lack Of Road Infrastructure",68.0,38.0,32.0
1641,"2021","Bihar","10","Other Causes",101.0,70.0,77.0
1642,"2021","Bihar","10","Over Speeding",2886.0,2348.0,2284.0
1643,"2021","Bihar","10","Physical Fatigue Of Drivers",79.0,63.0,64.0
1644,"2021","Bihar","10","Total Road Accidents",9553.0,7946.0,7660.0
1645,"2021","Bihar","10","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1646,"2021","Bihar","10","Vehicles Parking At Road Shoulders",110.0,113.0,95.0
1647,"2021","Bihar","10","Weather Condition (Others Causes)",245.0,226.0,238.0
1648,"2021","Bihar","10","Weather Condition (Poor Visibility)",663.0,584.0,547.0
1649,"2021","Bihar","10","Weather Condition (Total)",908.0,810.0,785.0
1650,"2021","Chandigarh","4","Animal Crossing",0.0,0.0,0.0
1651,"2021","Chandigarh","4","Causes Not Known",0.0,0.0,0.0
1652,"2021","Chandigarh","4","Dangerous Or Careless Driving/ Over-Taking/Etc.",13.0,16.0,10.0
