"id","year","state_name","state_code","mode_of_transport","offenders","victims"
845,"2019","Punjab","3","Jeep",6.0,55.0
846,"2019","Punjab","3","Other Motor Vehicles",4.0,127.0
847,"2019","Punjab","3","Others",0.0,6.0
848,"2019","Punjab","3","Pedestrian",31.0,303.0
849,"2019","Punjab","3","Suv/Station Wagon/Etc.",76.0,227.0
850,"2019","Punjab","3","Three Wheeler/Auto Rickshaw",15.0,93.0
851,"2019","Punjab","3","Tractor",11.0,80.0
852,"2019","Punjab","3","Truck/Lorry",20.0,440.0
853,"2019","Punjab","3","Two Wheeler",390.0,1353.0
854,"2019","Rajasthan","8","Animal Drawn Vehicle",18.0,6.0
855,"2019","Rajasthan","8","Bicycle",19.0,14.0
856,"2019","Rajasthan","8","Bus",113.0,414.0
857,"2019","Rajasthan","8","Car",491.0,1219.0
858,"2019","Rajasthan","8","Hand Drawn Vehicle/ Cycle Rickshaw",1.0,0.0
859,"2019","Rajasthan","8","Jeep",153.0,386.0
860,"2019","Rajasthan","8","Other Motor Vehicles",131.0,570.0
861,"2019","Rajasthan","8","Others",37.0,111.0
862,"2019","Rajasthan","8","Pedestrian",0.0,785.0
863,"2019","Rajasthan","8","Suv/Station Wagon/Etc.",200.0,297.0
864,"2019","Rajasthan","8","Three Wheeler/Auto Rickshaw",58.0,173.0
865,"2019","Rajasthan","8","Tractor",81.0,305.0
866,"2019","Rajasthan","8","Truck/Lorry",484.0,993.0
867,"2019","Rajasthan","8","Two Wheeler",1725.0,1779.0
868,"2019","Sikkim","11","Animal Drawn Vehicle",0.0,0.0
869,"2019","Sikkim","11","Bicycle",0.0,0.0
870,"2019","Sikkim","11","Bus",0.0,0.0
871,"2019","Sikkim","11","Car",29.0,5.0
872,"2019","Sikkim","11","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
873,"2019","Sikkim","11","Jeep",1.0,3.0
874,"2019","Sikkim","11","Other Motor Vehicles",1.0,0.0
875,"2019","Sikkim","11","Others",1.0,0.0
876,"2019","Sikkim","11","Pedestrian",2.0,0.0
877,"2019","Sikkim","11","Suv/Station Wagon/Etc.",5.0,9.0
878,"2019","Sikkim","11","Three Wheeler/Auto Rickshaw",0.0,0.0
879,"2019","Sikkim","11","Tractor",0.0,0.0
880,"2019","Sikkim","11","Truck/Lorry",15.0,3.0
881,"2019","Sikkim","11","Two Wheeler",8.0,2.0
882,"2019","Tamil Nadu","33","Animal Drawn Vehicle",0.0,0.0
883,"2019","Tamil Nadu","33","Bicycle",133.0,97.0
884,"2019","Tamil Nadu","33","Bus",239.0,896.0
885,"2019","Tamil Nadu","33","Car",538.0,870.0
886,"2019","Tamil Nadu","33","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
887,"2019","Tamil Nadu","33","Jeep",34.0,77.0
888,"2019","Tamil Nadu","33","Other Motor Vehicles",30.0,667.0
889,"2019","Tamil Nadu","33","Others",0.0,0.0
890,"2019","Tamil Nadu","33","Pedestrian",310.0,734.0
891,"2019","Tamil Nadu","33","Suv/Station Wagon/Etc.",74.0,211.0
892,"2019","Tamil Nadu","33","Three Wheeler/Auto Rickshaw",155.0,141.0
893,"2019","Tamil Nadu","33","Tractor",19.0,100.0
894,"2019","Tamil Nadu","33","Truck/Lorry",430.0,1233.0
895,"2019","Tamil Nadu","33","Two Wheeler",2254.0,1283.0
896,"2019","Telangana","36","Animal Drawn Vehicle",0.0,2.0
897,"2019","Telangana","36","Bicycle",0.0,47.0
898,"2019","Telangana","36","Bus",46.0,269.0
899,"2019","Telangana","36","Car",221.0,664.0
900,"2019","Telangana","36","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,4.0
901,"2019","Telangana","36","Jeep",17.0,57.0
902,"2019","Telangana","36","Other Motor Vehicles",0.0,0.0
903,"2019","Telangana","36","Others",0.0,0.0
904,"2019","Telangana","36","Pedestrian",0.0,358.0
905,"2019","Telangana","36","Suv/Station Wagon/Etc.",53.0,275.0
906,"2019","Telangana","36","Three Wheeler/Auto Rickshaw",94.0,574.0
907,"2019","Telangana","36","Tractor",70.0,173.0
908,"2019","Telangana","36","Truck/Lorry",198.0,657.0
909,"2019","Telangana","36","Two Wheeler",1325.0,1860.0
910,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Animal Drawn Vehicle",0.0,0.0
911,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Bicycle",0.0,0.0
912,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Bus",0.0,1.0
913,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Car",1.0,11.0
914,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
915,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Jeep",0.0,0.0
916,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Other Motor Vehicles",0.0,3.0
917,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Others",0.0,3.0
918,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Pedestrian",0.0,2.0
919,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Suv/Station Wagon/Etc.",0.0,0.0
920,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Three Wheeler/Auto Rickshaw",1.0,5.0
921,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Tractor",0.0,2.0
922,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Truck/Lorry",2.0,28.0
923,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Two Wheeler",9.0,10.0
924,"2019","Tripura","16","Animal Drawn Vehicle",0.0,0.0
925,"2019","Tripura","16","Bicycle",0.0,4.0
926,"2019","Tripura","16","Bus",1.0,5.0
927,"2019","Tripura","16","Car",2.0,14.0
928,"2019","Tripura","16","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
929,"2019","Tripura","16","Jeep",7.0,14.0
930,"2019","Tripura","16","Other Motor Vehicles",1.0,0.0
931,"2019","Tripura","16","Others",0.0,0.0
932,"2019","Tripura","16","Pedestrian",0.0,43.0
933,"2019","Tripura","16","Suv/Station Wagon/Etc.",2.0,2.0
934,"2019","Tripura","16","Three Wheeler/Auto Rickshaw",6.0,14.0
935,"2019","Tripura","16","Tractor",0.0,0.0
936,"2019","Tripura","16","Truck/Lorry",16.0,22.0
937,"2019","Tripura","16","Two Wheeler",25.0,61.0
938,"2019","Uttar Pradesh","9","Animal Drawn Vehicle",7.0,17.0
939,"2019","Uttar Pradesh","9","Bicycle",53.0,163.0
940,"2019","Uttar Pradesh","9","Bus",517.0,1440.0
941,"2019","Uttar Pradesh","9","Car",749.0,2606.0
942,"2019","Uttar Pradesh","9","Hand Drawn Vehicle/ Cycle Rickshaw",15.0,22.0
943,"2019","Uttar Pradesh","9","Jeep",383.0,446.0
944,"2019","Uttar Pradesh","9","Other Motor Vehicles",101.0,376.0
945,"2019","Uttar Pradesh","9","Others",285.0,221.0
946,"2019","Uttar Pradesh","9","Pedestrian",18.0,205.0
947,"2019","Uttar Pradesh","9","Suv/Station Wagon/Etc.",420.0,1214.0
948,"2019","Uttar Pradesh","9","Three Wheeler/Auto Rickshaw",463.0,1055.0
949,"2019","Uttar Pradesh","9","Tractor",188.0,618.0
950,"2019","Uttar Pradesh","9","Truck/Lorry",1166.0,4106.0
951,"2019","Uttar Pradesh","9","Two Wheeler",2066.0,4365.0
952,"2019","Uttarakhand","5","Animal Drawn Vehicle",0.0,0.0
953,"2019","Uttarakhand","5","Bicycle",0.0,25.0
954,"2019","Uttarakhand","5","Bus",21.0,48.0
955,"2019","Uttarakhand","5","Car",93.0,79.0
956,"2019","Uttarakhand","5","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
957,"2019","Uttarakhand","5","Jeep",23.0,23.0
958,"2019","Uttarakhand","5","Other Motor Vehicles",0.0,0.0
959,"2019","Uttarakhand","5","Others",0.0,0.0
960,"2019","Uttarakhand","5","Pedestrian",0.0,55.0
961,"2019","Uttarakhand","5","Suv/Station Wagon/Etc.",11.0,18.0
962,"2019","Uttarakhand","5","Three Wheeler/Auto Rickshaw",6.0,10.0
963,"2019","Uttarakhand","5","Tractor",2.0,30.0
964,"2019","Uttarakhand","5","Truck/Lorry",55.0,102.0
965,"2019","Uttarakhand","5","Two Wheeler",120.0,146.0
966,"2019","West Bengal","19","Animal Drawn Vehicle",0.0,0.0
967,"2019","West Bengal","19","Bicycle",14.0,40.0
968,"2019","West Bengal","19","Bus",104.0,363.0
969,"2019","West Bengal","19","Car",206.0,491.0
970,"2019","West Bengal","19","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,16.0
971,"2019","West Bengal","19","Jeep",3.0,17.0
972,"2019","West Bengal","19","Other Motor Vehicles",94.0,153.0
973,"2019","West Bengal","19","Others",33.0,173.0
974,"2019","West Bengal","19","Pedestrian",15.0,431.0
975,"2019","West Bengal","19","Suv/Station Wagon/Etc.",110.0,162.0
976,"2019","West Bengal","19","Three Wheeler/Auto Rickshaw",56.0,124.0
977,"2019","West Bengal","19","Tractor",91.0,141.0
978,"2019","West Bengal","19","Truck/Lorry",430.0,1139.0
979,"2019","West Bengal","19","Two Wheeler",468.0,850.0
980,"2020","Andaman And Nicobar Islands","35","Animal Drawn Vehicle",0.0,0.0
981,"2020","Andaman And Nicobar Islands","35","Bicycle",0.0,1.0
982,"2020","Andaman And Nicobar Islands","35","Bus",0.0,0.0
983,"2020","Andaman And Nicobar Islands","35","Car",0.0,1.0
984,"2020","Andaman And Nicobar Islands","35","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
985,"2020","Andaman And Nicobar Islands","35","Jeep",0.0,0.0
986,"2020","Andaman And Nicobar Islands","35","Other Motor Vehicles",0.0,0.0
987,"2020","Andaman And Nicobar Islands","35","Others",0.0,0.0
988,"2020","Andaman And Nicobar Islands","35","Pedestrian",0.0,3.0
989,"2020","Andaman And Nicobar Islands","35","Suv/Station Wagon/Etc.",0.0,0.0
990,"2020","Andaman And Nicobar Islands","35","Three Wheeler/Auto Rickshaw",0.0,0.0
991,"2020","Andaman And Nicobar Islands","35","Tractor",0.0,0.0
992,"2020","Andaman And Nicobar Islands","35","Truck/Lorry",0.0,1.0
993,"2020","Andaman And Nicobar Islands","35","Two Wheeler",0.0,8.0
994,"2020","Andhra Pradesh","28","Animal Drawn Vehicle",4.0,4.0
995,"2020","Andhra Pradesh","28","Bicycle",34.0,103.0
996,"2020","Andhra Pradesh","28","Bus",5.0,58.0
997,"2020","Andhra Pradesh","28","Car",126.0,393.0
998,"2020","Andhra Pradesh","28","Hand Drawn Vehicle/ Cycle Rickshaw",3.0,3.0
999,"2020","Andhra Pradesh","28","Jeep",5.0,3.0
1000,"2020","Andhra Pradesh","28","Other Motor Vehicles",48.0,49.0
1001,"2020","Andhra Pradesh","28","Others",25.0,63.0
1002,"2020","Andhra Pradesh","28","Pedestrian",34.0,1238.0
1003,"2020","Andhra Pradesh","28","Suv/Station Wagon/Etc.",10.0,65.0
1004,"2020","Andhra Pradesh","28","Three Wheeler/Auto Rickshaw",132.0,427.0
1005,"2020","Andhra Pradesh","28","Tractor",32.0,63.0
1006,"2020","Andhra Pradesh","28","Truck/Lorry",130.0,268.0
1007,"2020","Andhra Pradesh","28","Two Wheeler",1713.0,2001.0
1008,"2020","Arunachal Pradesh","12","Animal Drawn Vehicle",0.0,0.0
1009,"2020","Arunachal Pradesh","12","Bicycle",0.0,0.0
1010,"2020","Arunachal Pradesh","12","Bus",0.0,0.0
1011,"2020","Arunachal Pradesh","12","Car",15.0,6.0
1012,"2020","Arunachal Pradesh","12","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1013,"2020","Arunachal Pradesh","12","Jeep",0.0,0.0
1014,"2020","Arunachal Pradesh","12","Other Motor Vehicles",0.0,1.0
1015,"2020","Arunachal Pradesh","12","Others",3.0,0.0
1016,"2020","Arunachal Pradesh","12","Pedestrian",1.0,0.0
1017,"2020","Arunachal Pradesh","12","Suv/Station Wagon/Etc.",7.0,0.0
1018,"2020","Arunachal Pradesh","12","Three Wheeler/Auto Rickshaw",0.0,0.0
1019,"2020","Arunachal Pradesh","12","Tractor",1.0,0.0
1020,"2020","Arunachal Pradesh","12","Truck/Lorry",26.0,3.0
1021,"2020","Arunachal Pradesh","12","Two Wheeler",23.0,4.0
1022,"2020","Assam","18","Animal Drawn Vehicle",0.0,1.0
1023,"2020","Assam","18","Bicycle",89.0,62.0
1024,"2020","Assam","18","Bus",54.0,66.0
1025,"2020","Assam","18","Car",283.0,211.0
1026,"2020","Assam","18","Hand Drawn Vehicle/ Cycle Rickshaw",28.0,0.0
1027,"2020","Assam","18","Jeep",15.0,16.0
1028,"2020","Assam","18","Other Motor Vehicles",3.0,2.0
1029,"2020","Assam","18","Others",0.0,0.0
1030,"2020","Assam","18","Pedestrian",21.0,36.0
1031,"2020","Assam","18","Suv/Station Wagon/Etc.",50.0,45.0
1032,"2020","Assam","18","Three Wheeler/Auto Rickshaw",23.0,84.0
1033,"2020","Assam","18","Tractor",2.0,29.0
1034,"2020","Assam","18","Truck/Lorry",148.0,104.0
1035,"2020","Assam","18","Two Wheeler",732.0,709.0
1036,"2020","Bihar","10","Animal Drawn Vehicle",0.0,19.0
1037,"2020","Bihar","10","Bicycle",81.0,47.0
1038,"2020","Bihar","10","Bus",118.0,284.0
1039,"2020","Bihar","10","Car",174.0,455.0
1040,"2020","Bihar","10","Hand Drawn Vehicle/ Cycle Rickshaw",2.0,13.0
1041,"2020","Bihar","10","Jeep",82.0,21.0
1042,"2020","Bihar","10","Other Motor Vehicles",15.0,14.0
1043,"2020","Bihar","10","Others",4.0,28.0
1044,"2020","Bihar","10","Pedestrian",67.0,284.0
1045,"2020","Bihar","10","Suv/Station Wagon/Etc.",121.0,246.0
1046,"2020","Bihar","10","Three Wheeler/Auto Rickshaw",192.0,460.0
1047,"2020","Bihar","10","Tractor",72.0,171.0
1048,"2020","Bihar","10","Truck/Lorry",271.0,627.0
1049,"2020","Bihar","10","Two Wheeler",1239.0,1591.0
1050,"2020","Chandigarh","4","Animal Drawn Vehicle",0.0,0.0
1051,"2020","Chandigarh","4","Bicycle",0.0,10.0
1052,"2020","Chandigarh","4","Bus",0.0,0.0
1053,"2020","Chandigarh","4","Car",0.0,1.0
1054,"2020","Chandigarh","4","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,4.0
1055,"2020","Chandigarh","4","Jeep",0.0,0.0
1056,"2020","Chandigarh","4","Other Motor Vehicles",0.0,0.0
1057,"2020","Chandigarh","4","Others",0.0,0.0
1058,"2020","Chandigarh","4","Pedestrian",0.0,12.0
1059,"2020","Chandigarh","4","Suv/Station Wagon/Etc.",0.0,2.0
1060,"2020","Chandigarh","4","Three Wheeler/Auto Rickshaw",0.0,0.0
1061,"2020","Chandigarh","4","Tractor",0.0,0.0
1062,"2020","Chandigarh","4","Truck/Lorry",0.0,1.0
1063,"2020","Chandigarh","4","Two Wheeler",0.0,23.0
1064,"2020","Chhattisgarh","22","Animal Drawn Vehicle",2.0,0.0
1065,"2020","Chhattisgarh","22","Bicycle",57.0,94.0
1066,"2020","Chhattisgarh","22","Bus",26.0,27.0
1067,"2020","Chhattisgarh","22","Car",126.0,192.0
1068,"2020","Chhattisgarh","22","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1069,"2020","Chhattisgarh","22","Jeep",3.0,6.0
1070,"2020","Chhattisgarh","22","Other Motor Vehicles",46.0,179.0
1071,"2020","Chhattisgarh","22","Others",21.0,18.0
1072,"2020","Chhattisgarh","22","Pedestrian",13.0,388.0
1073,"2020","Chhattisgarh","22","Suv/Station Wagon/Etc.",54.0,92.0
1074,"2020","Chhattisgarh","22","Three Wheeler/Auto Rickshaw",14.0,33.0
1075,"2020","Chhattisgarh","22","Tractor",49.0,127.0
1076,"2020","Chhattisgarh","22","Truck/Lorry",171.0,184.0
1077,"2020","Chhattisgarh","22","Two Wheeler",1573.0,1121.0
1078,"2020","Delhi","7","Animal Drawn Vehicle",0.0,0.0
1079,"2020","Delhi","7","Bicycle",1.0,14.0
1080,"2020","Delhi","7","Bus",11.0,19.0
1081,"2020","Delhi","7","Car",83.0,193.0
1082,"2020","Delhi","7","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,2.0
1083,"2020","Delhi","7","Jeep",1.0,6.0
1084,"2020","Delhi","7","Other Motor Vehicles",6.0,106.0
1085,"2020","Delhi","7","Others",3.0,19.0
1086,"2020","Delhi","7","Pedestrian",4.0,53.0
1087,"2020","Delhi","7","Suv/Station Wagon/Etc.",10.0,17.0
1088,"2020","Delhi","7","Three Wheeler/Auto Rickshaw",6.0,45.0
1089,"2020","Delhi","7","Tractor",2.0,0.0
1090,"2020","Delhi","7","Truck/Lorry",27.0,79.0
1091,"2020","Delhi","7","Two Wheeler",150.0,339.0
1092,"2020","Goa","30","Animal Drawn Vehicle",0.0,0.0
1093,"2020","Goa","30","Bicycle",0.0,2.0
1094,"2020","Goa","30","Bus",0.0,0.0
1095,"2020","Goa","30","Car",7.0,10.0
1096,"2020","Goa","30","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1097,"2020","Goa","30","Jeep",0.0,1.0
1098,"2020","Goa","30","Other Motor Vehicles",2.0,1.0
1099,"2020","Goa","30","Others",0.0,0.0
1100,"2020","Goa","30","Pedestrian",1.0,29.0
1101,"2020","Goa","30","Suv/Station Wagon/Etc.",0.0,0.0
1102,"2020","Goa","30","Three Wheeler/Auto Rickshaw",1.0,0.0
1103,"2020","Goa","30","Tractor",0.0,0.0
1104,"2020","Goa","30","Truck/Lorry",0.0,7.0
1105,"2020","Goa","30","Two Wheeler",82.0,81.0
1106,"2020","Gujarat","24","Animal Drawn Vehicle",0.0,0.0
1107,"2020","Gujarat","24","Bicycle",19.0,69.0
1108,"2020","Gujarat","24","Bus",19.0,84.0
1109,"2020","Gujarat","24","Car",277.0,658.0
1110,"2020","Gujarat","24","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,12.0
1111,"2020","Gujarat","24","Jeep",42.0,97.0
1112,"2020","Gujarat","24","Other Motor Vehicles",7.0,23.0
1113,"2020","Gujarat","24","Others",3.0,24.0
1114,"2020","Gujarat","24","Pedestrian",7.0,817.0
1115,"2020","Gujarat","24","Suv/Station Wagon/Etc.",48.0,102.0
1116,"2020","Gujarat","24","Three Wheeler/Auto Rickshaw",99.0,260.0
1117,"2020","Gujarat","24","Tractor",17.0,58.0
1118,"2020","Gujarat","24","Truck/Lorry",194.0,484.0
1119,"2020","Gujarat","24","Two Wheeler",1276.0,1504.0
1120,"2020","Haryana","6","Animal Drawn Vehicle",1.0,22.0
1121,"2020","Haryana","6","Bicycle",19.0,28.0
1122,"2020","Haryana","6","Bus",13.0,72.0
1123,"2020","Haryana","6","Car",137.0,591.0
1124,"2020","Haryana","6","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,1.0
1125,"2020","Haryana","6","Jeep",19.0,36.0
1126,"2020","Haryana","6","Other Motor Vehicles",49.0,238.0
1127,"2020","Haryana","6","Others",56.0,397.0
1128,"2020","Haryana","6","Pedestrian",379.0,315.0
1129,"2020","Haryana","6","Suv/Station Wagon/Etc.",20.0,111.0
1130,"2020","Haryana","6","Three Wheeler/Auto Rickshaw",19.0,44.0
1131,"2020","Haryana","6","Tractor",29.0,116.0
1132,"2020","Haryana","6","Truck/Lorry",82.0,480.0
1133,"2020","Haryana","6","Two Wheeler",596.0,761.0
1134,"2020","Himachal Pradesh","2","Animal Drawn Vehicle",0.0,0.0
1135,"2020","Himachal Pradesh","2","Bicycle",0.0,1.0
1136,"2020","Himachal Pradesh","2","Bus",11.0,10.0
1137,"2020","Himachal Pradesh","2","Car",203.0,120.0
1138,"2020","Himachal Pradesh","2","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1139,"2020","Himachal Pradesh","2","Jeep",42.0,40.0
1140,"2020","Himachal Pradesh","2","Other Motor Vehicles",2.0,6.0
1141,"2020","Himachal Pradesh","2","Others",0.0,0.0
1142,"2020","Himachal Pradesh","2","Pedestrian",0.0,24.0
1143,"2020","Himachal Pradesh","2","Suv/Station Wagon/Etc.",3.0,9.0
1144,"2020","Himachal Pradesh","2","Three Wheeler/Auto Rickshaw",0.0,4.0
1145,"2020","Himachal Pradesh","2","Tractor",19.0,13.0
1146,"2020","Himachal Pradesh","2","Truck/Lorry",48.0,78.0
1147,"2020","Himachal Pradesh","2","Two Wheeler",166.0,65.0
1148,"2020","Jammu And Kashmir","1","Animal Drawn Vehicle",0.0,1.0
1149,"2020","Jammu And Kashmir","1","Bicycle",0.0,1.0
1150,"2020","Jammu And Kashmir","1","Bus",33.0,52.0
1151,"2020","Jammu And Kashmir","1","Car",38.0,114.0
1152,"2020","Jammu And Kashmir","1","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1153,"2020","Jammu And Kashmir","1","Jeep",1.0,4.0
1154,"2020","Jammu And Kashmir","1","Other Motor Vehicles",11.0,9.0
1155,"2020","Jammu And Kashmir","1","Others",0.0,12.0
1156,"2020","Jammu And Kashmir","1","Pedestrian",4.0,57.0
1157,"2020","Jammu And Kashmir","1","Suv/Station Wagon/Etc.",40.0,40.0
1158,"2020","Jammu And Kashmir","1","Three Wheeler/Auto Rickshaw",4.0,4.0
1159,"2020","Jammu And Kashmir","1","Tractor",13.0,11.0
1160,"2020","Jammu And Kashmir","1","Truck/Lorry",47.0,67.0
1161,"2020","Jammu And Kashmir","1","Two Wheeler",91.0,77.0
1162,"2020","Jharkhand","20","Animal Drawn Vehicle",0.0,6.0
1163,"2020","Jharkhand","20","Bicycle",41.0,9.0
1164,"2020","Jharkhand","20","Bus",53.0,57.0
1165,"2020","Jharkhand","20","Car",214.0,163.0
1166,"2020","Jharkhand","20","Hand Drawn Vehicle/ Cycle Rickshaw",20.0,0.0
1167,"2020","Jharkhand","20","Jeep",52.0,51.0
1168,"2020","Jharkhand","20","Other Motor Vehicles",11.0,6.0
1169,"2020","Jharkhand","20","Others",4.0,10.0
1170,"2020","Jharkhand","20","Pedestrian",15.0,37.0
1171,"2020","Jharkhand","20","Suv/Station Wagon/Etc.",72.0,27.0
1172,"2020","Jharkhand","20","Three Wheeler/Auto Rickshaw",40.0,82.0
1173,"2020","Jharkhand","20","Tractor",23.0,14.0
1174,"2020","Jharkhand","20","Truck/Lorry",160.0,141.0
1175,"2020","Jharkhand","20","Two Wheeler",1079.0,657.0
1176,"2020","Karnataka","29","Animal Drawn Vehicle",2.0,14.0
1177,"2020","Karnataka","29","Bicycle",24.0,55.0
1178,"2020","Karnataka","29","Bus",22.0,155.0
1179,"2020","Karnataka","29","Car",420.0,970.0
1180,"2020","Karnataka","29","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1181,"2020","Karnataka","29","Jeep",57.0,48.0
1182,"2020","Karnataka","29","Other Motor Vehicles",15.0,37.0
1183,"2020","Karnataka","29","Others",52.0,250.0
1184,"2020","Karnataka","29","Pedestrian",3.0,1533.0
1185,"2020","Karnataka","29","Suv/Station Wagon/Etc.",26.0,71.0
1186,"2020","Karnataka","29","Three Wheeler/Auto Rickshaw",92.0,223.0
1187,"2020","Karnataka","29","Tractor",55.0,32.0
1188,"2020","Karnataka","29","Truck/Lorry",220.0,391.0
1189,"2020","Karnataka","29","Two Wheeler",2786.0,2207.0
1190,"2020","Kerala","32","Animal Drawn Vehicle",0.0,0.0
1191,"2020","Kerala","32","Bicycle",4.0,66.0
1192,"2020","Kerala","32","Bus",12.0,50.0
1193,"2020","Kerala","32","Car",60.0,219.0
1194,"2020","Kerala","32","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1195,"2020","Kerala","32","Jeep",10.0,13.0
1196,"2020","Kerala","32","Other Motor Vehicles",2.0,16.0
1197,"2020","Kerala","32","Others",1.0,14.0
1198,"2020","Kerala","32","Pedestrian",16.0,555.0
1199,"2020","Kerala","32","Suv/Station Wagon/Etc.",1.0,14.0
1200,"2020","Kerala","32","Three Wheeler/Auto Rickshaw",27.0,116.0
1201,"2020","Kerala","32","Tractor",2.0,3.0
1202,"2020","Kerala","32","Truck/Lorry",63.0,128.0
1203,"2020","Kerala","32","Two Wheeler",393.0,1192.0
1204,"2020","Ladakh","37","Animal Drawn Vehicle",0.0,0.0
1205,"2020","Ladakh","37","Bicycle",0.0,0.0
1206,"2020","Ladakh","37","Bus",0.0,0.0
1207,"2020","Ladakh","37","Car",5.0,6.0
1208,"2020","Ladakh","37","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1209,"2020","Ladakh","37","Jeep",1.0,0.0
1210,"2020","Ladakh","37","Other Motor Vehicles",2.0,2.0
1211,"2020","Ladakh","37","Others",0.0,0.0
1212,"2020","Ladakh","37","Pedestrian",0.0,0.0
1213,"2020","Ladakh","37","Suv/Station Wagon/Etc.",1.0,1.0
1214,"2020","Ladakh","37","Three Wheeler/Auto Rickshaw",0.0,0.0
1215,"2020","Ladakh","37","Tractor",2.0,0.0
1216,"2020","Ladakh","37","Truck/Lorry",3.0,4.0
1217,"2020","Ladakh","37","Two Wheeler",5.0,0.0
1218,"2020","Lakshadweep","31","Animal Drawn Vehicle",0.0,0.0
1219,"2020","Lakshadweep","31","Bicycle",0.0,0.0
1220,"2020","Lakshadweep","31","Bus",0.0,0.0
1221,"2020","Lakshadweep","31","Car",0.0,0.0
1222,"2020","Lakshadweep","31","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1223,"2020","Lakshadweep","31","Jeep",0.0,0.0
1224,"2020","Lakshadweep","31","Other Motor Vehicles",0.0,0.0
1225,"2020","Lakshadweep","31","Others",0.0,0.0
1226,"2020","Lakshadweep","31","Pedestrian",0.0,0.0
1227,"2020","Lakshadweep","31","Suv/Station Wagon/Etc.",0.0,0.0
1228,"2020","Lakshadweep","31","Three Wheeler/Auto Rickshaw",0.0,0.0
1229,"2020","Lakshadweep","31","Tractor",0.0,0.0
1230,"2020","Lakshadweep","31","Truck/Lorry",0.0,0.0
1231,"2020","Lakshadweep","31","Two Wheeler",0.0,0.0
1232,"2020","Madhya Pradesh","23","Animal Drawn Vehicle",2.0,0.0
1233,"2020","Madhya Pradesh","23","Bicycle",40.0,18.0
1234,"2020","Madhya Pradesh","23","Bus",160.0,235.0
1235,"2020","Madhya Pradesh","23","Car",518.0,1003.0
1236,"2020","Madhya Pradesh","23","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1237,"2020","Madhya Pradesh","23","Jeep",102.0,286.0
1238,"2020","Madhya Pradesh","23","Other Motor Vehicles",70.0,238.0
1239,"2020","Madhya Pradesh","23","Others",42.0,29.0
1240,"2020","Madhya Pradesh","23","Pedestrian",91.0,982.0
1241,"2020","Madhya Pradesh","23","Suv/Station Wagon/Etc.",207.0,290.0
1242,"2020","Madhya Pradesh","23","Three Wheeler/Auto Rickshaw",53.0,204.0
1243,"2020","Madhya Pradesh","23","Tractor",186.0,392.0
1244,"2020","Madhya Pradesh","23","Truck/Lorry",389.0,946.0
1245,"2020","Madhya Pradesh","23","Two Wheeler",2224.0,2958.0
1246,"2020","Maharashtra","27","Animal Drawn Vehicle",6.0,17.0
1247,"2020","Maharashtra","27","Bicycle",31.0,61.0
1248,"2020","Maharashtra","27","Bus",65.0,204.0
1249,"2020","Maharashtra","27","Car",457.0,836.0
1250,"2020","Maharashtra","27","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1251,"2020","Maharashtra","27","Jeep",143.0,214.0
1252,"2020","Maharashtra","27","Other Motor Vehicles",49.0,151.0
1253,"2020","Maharashtra","27","Others",29.0,100.0
1254,"2020","Maharashtra","27","Pedestrian",76.0,1100.0
